Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 15:47:04.527739 | Cash : 430.16015794400005 | Assets_value : 69.779164 | Portfolio_change : -0.01%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 15:52:16.088781 | Cash : 430.16015794400005 | Assets_value : 69.92273999999999 | Portfolio_change : 0.02%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 15:57:27.973288 | Cash : 430.16015794400005 | Assets_value : 69.746173 | Portfolio_change : -0.02%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 16:02:39.726047 | Cash : 430.16015794400005 | Assets_value : 69.648641 | Portfolio_change : -0.04%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 16:07:51.190332 | Cash : 430.16015794400005 | Assets_value : 69.447863 | Portfolio_change : -0.08%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 16:13:02.658761 | Cash : 430.16015794400005 | Assets_value : 69.877595 | Portfolio_change : 0.01%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 16:18:14.505991 | Cash : 430.16015794400005 | Assets_value : 70.025494 | Portfolio_change : 0.04%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 16:23:26.260295 | Cash : 430.16015794400005 | Assets_value : 70.270951 | Portfolio_change : 0.09%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 16:28:37.749341 | Cash : 430.16015794400005 | Assets_value : 70.38689 | Portfolio_change : 0.11%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 16:33:49.198882 | Cash : 430.16015794400005 | Assets_value : 70.368094 | Portfolio_change : 0.11%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 16:39:01.061451 | Cash : 430.16015794400005 | Assets_value : 70.352145 | Portfolio_change : 0.10%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 16:44:12.649988 | Cash : 430.16015794400005 | Assets_value : 70.138723 | Portfolio_change : 0.06%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 16:49:24.406210 | Cash : 430.16015794400005 | Assets_value : 70.230327 | Portfolio_change : 0.08%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 16:54:36.206660 | Cash : 430.16015794400005 | Assets_value : 70.024716 | Portfolio_change : 0.04%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 16:59:47.617757 | Cash : 430.16015794400005 | Assets_value : 69.842986 | Portfolio_change : 0.00%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 17:04:59.105067 | Cash : 430.16015794400005 | Assets_value : 69.796102 | Portfolio_change : -0.01%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 17:10:10.575373 | Cash : 430.16015794400005 | Assets_value : 69.65670399999999 | Portfolio_change : -0.04%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 17:15:22.737761 | Cash : 430.16015794400005 | Assets_value : 69.546193 | Portfolio_change : -0.06%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 17:20:34.333573 | Cash : 430.16015794400005 | Assets_value : 69.223816 | Portfolio_change : -0.12%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 17:25:46.091160 | Cash : 430.16015794400005 | Assets_value : 69.77074400000001 | Portfolio_change : -0.01%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 17:30:57.780916 | Cash : 430.16015794400005 | Assets_value : 69.685748 | Portfolio_change : -0.03%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 17:36:09.313148 | Cash : 430.16015794400005 | Assets_value : 69.729479 | Portfolio_change : -0.02%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 17:41:20.917758 | Cash : 430.16015794400005 | Assets_value : 69.359945 | Portfolio_change : -0.10%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 17:46:33.116941 | Cash : 430.16015794400005 | Assets_value : 69.417432 | Portfolio_change : -0.08%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 17:51:47.421146 | Cash : 430.16015794400005 | Assets_value : 69.174971 | Portfolio_change : -0.13%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 17:56:58.890427 | Cash : 430.16015794400005 | Assets_value : 69.21670800000001 | Portfolio_change : -0.12%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 18:02:10.606706 | Cash : 430.16015794400005 | Assets_value : 68.97135899999999 | Portfolio_change : -0.17%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 18:07:22.084398 | Cash : 430.16015794400005 | Assets_value : 69.058102 | Portfolio_change : -0.16%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 18:12:33.919122 | Cash : 430.16015794400005 | Assets_value : 69.054101 | Portfolio_change : -0.16%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 18:17:45.426170 | Cash : 430.16015794400005 | Assets_value : 69.16184 | Portfolio_change : -0.14%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 18:22:56.861712 | Cash : 430.16015794400005 | Assets_value : 69.037415 | Portfolio_change : -0.16%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 18:28:08.365928 | Cash : 430.16015794400005 | Assets_value : 68.954235 | Portfolio_change : -0.18%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 18:33:19.830210 | Cash : 430.16015794400005 | Assets_value : 68.969754 | Portfolio_change : -0.17%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 18:38:31.393576 | Cash : 430.16015794400005 | Assets_value : 69.085734 | Portfolio_change : -0.15%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 18:43:43.113569 | Cash : 430.16015794400005 | Assets_value : 68.83613199999999 | Portfolio_change : -0.20%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 18:48:54.713717 | Cash : 430.16015794400005 | Assets_value : 68.94918299999999 | Portfolio_change : -0.18%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 18:54:06.271293 | Cash : 430.16015794400005 | Assets_value : 68.80609100000001 | Portfolio_change : -0.21%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 18:59:17.815736 | Cash : 430.16015794400005 | Assets_value : 68.822074 | Portfolio_change : -0.20%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 19:04:29.291916 | Cash : 430.16015794400005 | Assets_value : 68.836323 | Portfolio_change : -0.20%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 19:09:41.114375 | Cash : 430.16015794400005 | Assets_value : 68.69488999999999 | Portfolio_change : -0.23%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 19:14:52.772286 | Cash : 430.16015794400005 | Assets_value : 68.684758 | Portfolio_change : -0.23%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 19:20:04.444607 | Cash : 430.16015794400005 | Assets_value : 68.438188 | Portfolio_change : -0.28%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 19:25:16.462664 | Cash : 430.16015794400005 | Assets_value : 68.684253 | Portfolio_change : -0.23%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 19:30:28.234870 | Cash : 430.16015794400005 | Assets_value : 68.837593 | Portfolio_change : -0.20%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 19:35:40.081993 | Cash : 430.16015794400005 | Assets_value : 68.743858 | Portfolio_change : -0.22%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 19:40:51.906377 | Cash : 430.16015794400005 | Assets_value : 68.77269100000001 | Portfolio_change : -0.21%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 19:46:03.668651 | Cash : 430.16015794400005 | Assets_value : 68.826724 | Portfolio_change : -0.20%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 19:51:15.466937 | Cash : 430.16015794400005 | Assets_value : 68.846169 | Portfolio_change : -0.20%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 19:56:27.246672 | Cash : 430.16015794400005 | Assets_value : 68.475965 | Portfolio_change : -0.27%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 20:01:39.035246 | Cash : 430.16015794400005 | Assets_value : 68.713168 | Portfolio_change : -0.23%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 20:06:50.719603 | Cash : 430.16015794400005 | Assets_value : 68.682403 | Portfolio_change : -0.23%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 20:12:02.496923 | Cash : 430.16015794400005 | Assets_value : 68.795078 | Portfolio_change : -0.21%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 20:17:14.236341 | Cash : 430.16015794400005 | Assets_value : 68.914451 | Portfolio_change : -0.19%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 20:22:25.939915 | Cash : 430.16015794400005 | Assets_value : 69.039914 | Portfolio_change : -0.16%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 20:27:37.679832 | Cash : 430.16015794400005 | Assets_value : 68.679693 | Portfolio_change : -0.23%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 20:32:49.287561 | Cash : 430.16015794400005 | Assets_value : 68.804221 | Portfolio_change : -0.21%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 20:38:00.719150 | Cash : 430.16015794400005 | Assets_value : 68.68473200000001 | Portfolio_change : -0.23%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 20:43:12.197137 | Cash : 430.16015794400005 | Assets_value : 68.79240899999999 | Portfolio_change : -0.21%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 20:48:23.668863 | Cash : 430.16015794400005 | Assets_value : 68.822942 | Portfolio_change : -0.20%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 20:53:35.241222 | Cash : 430.16015794400005 | Assets_value : 68.90446299999999 | Portfolio_change : -0.19%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 20:58:46.931518 | Cash : 430.16015794400005 | Assets_value : 68.810687 | Portfolio_change : -0.21%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 21:03:58.576606 | Cash : 430.16015794400005 | Assets_value : 68.911666 | Portfolio_change : -0.19%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 21:09:10.509594 | Cash : 430.16015794400005 | Assets_value : 68.820286 | Portfolio_change : -0.20%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 21:14:22.342488 | Cash : 430.16015794400005 | Assets_value : 68.748856 | Portfolio_change : -0.22%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 21:19:34.117598 | Cash : 430.16015794400005 | Assets_value : 68.693983 | Portfolio_change : -0.23%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 21:24:45.765090 | Cash : 430.16015794400005 | Assets_value : 68.660794 | Portfolio_change : -0.24%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 21:29:57.364042 | Cash : 430.16015794400005 | Assets_value : 68.54269099999999 | Portfolio_change : -0.26%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 21:35:09.015752 | Cash : 430.16015794400005 | Assets_value : 68.590129 | Portfolio_change : -0.25%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 21:40:20.602481 | Cash : 430.16015794400005 | Assets_value : 68.546071 | Portfolio_change : -0.26%
Start Date : 2025-01-18 14:18:24.524559 | End Date : 2025-01-18 21:45:32.277506 | Cash : 430.16015794400005 | Assets_value : 68.487934 | Portfolio_change : -0.27%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 21:53:15.202815 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 21:58:26.871534 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 22:03:38.515150 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 22:08:50.126966 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 22:14:01.740552 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 22:19:13.526943 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 22:24:25.170209 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 22:29:36.834616 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 22:34:48.367778 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 22:39:59.829641 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 22:45:11.488596 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 22:50:23.058685 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 22:55:34.511492 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 23:00:46.100696 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 23:05:57.679987 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 23:11:09.088101 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 23:16:20.536534 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 23:21:31.972595 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 23:26:43.426530 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 23:31:54.888476 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 23:37:06.366317 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 23:42:17.776408 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 23:47:29.191773 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 23:52:40.591665 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-18 23:57:52.018395 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-19 00:03:03.436609 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-18 21:47:40.169629 | End Date : 2025-01-19 00:08:14.856916 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 00:16:46.511753 | Cash : 500 | Assets_value : 0 | Portfolio_change : 0.00%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 00:21:58.000818 | Cash : 460.34740702 | Assets_value : 39.94412 | Portfolio_change : 0.06%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 00:27:09.655799 | Cash : 460.34740702 | Assets_value : 39.92834 | Portfolio_change : 0.06%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 00:32:21.137882 | Cash : 460.34740702 | Assets_value : 40.112320000000004 | Portfolio_change : 0.09%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 00:37:32.728615 | Cash : 460.34740702 | Assets_value : 40.111560000000004 | Portfolio_change : 0.09%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 00:42:44.199873 | Cash : 460.34740702 | Assets_value : 40.13038 | Portfolio_change : 0.10%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 00:47:55.672930 | Cash : 460.34740702 | Assets_value : 40.13528 | Portfolio_change : 0.10%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 00:53:07.135083 | Cash : 460.34740702 | Assets_value : 40.14814 | Portfolio_change : 0.10%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 00:58:18.708013 | Cash : 460.34740702 | Assets_value : 40.17826 | Portfolio_change : 0.11%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 01:03:30.131900 | Cash : 450.340828438 | Assets_value : 49.942361999999996 | Portfolio_change : 0.06%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 01:08:41.823047 | Cash : 440.3308643739 | Assets_value : 60.25918934999999 | Portfolio_change : 0.12%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 01:13:53.284643 | Cash : 440.3308643739 | Assets_value : 60.0453962 | Portfolio_change : 0.08%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 01:19:04.732671 | Cash : 440.3308643739 | Assets_value : 60.24730459999999 | Portfolio_change : 0.12%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 01:24:16.187552 | Cash : 430.3368803739 | Assets_value : 70.6566297 | Portfolio_change : 0.20%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 01:29:27.615334 | Cash : 430.3368803739 | Assets_value : 70.62819599999999 | Portfolio_change : 0.19%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 01:34:39.176581 | Cash : 430.3368803739 | Assets_value : 70.70162665 | Portfolio_change : 0.21%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 01:39:50.923130 | Cash : 430.3368803739 | Assets_value : 70.56410075 | Portfolio_change : 0.18%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 01:45:02.420283 | Cash : 430.3368803739 | Assets_value : 70.66053769999999 | Portfolio_change : 0.20%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 01:50:13.917755 | Cash : 430.3368803739 | Assets_value : 70.65862385 | Portfolio_change : 0.20%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 01:55:25.350581 | Cash : 430.3368803739 | Assets_value : 70.66901185 | Portfolio_change : 0.20%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 02:00:36.913457 | Cash : 420.3542677339 | Assets_value : 80.7596558 | Portfolio_change : 0.22%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 02:05:48.686656 | Cash : 420.3542677339 | Assets_value : 80.9884049 | Portfolio_change : 0.27%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 02:11:00.210848 | Cash : 420.3542677339 | Assets_value : 81.14801804999999 | Portfolio_change : 0.30%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 02:16:11.769444 | Cash : 420.3542677339 | Assets_value : 81.2923065 | Portfolio_change : 0.33%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 02:21:23.256707 | Cash : 420.3542677339 | Assets_value : 81.18493924999999 | Portfolio_change : 0.31%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 02:26:34.745162 | Cash : 420.3542677339 | Assets_value : 80.94038275 | Portfolio_change : 0.26%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 02:31:46.195093 | Cash : 420.3542677339 | Assets_value : 80.87078305 | Portfolio_change : 0.25%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 02:36:57.630871 | Cash : 420.3542677339 | Assets_value : 81.20052245 | Portfolio_change : 0.31%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 02:42:09.066043 | Cash : 420.3542677339 | Assets_value : 81.49092694999999 | Portfolio_change : 0.37%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 02:47:20.497762 | Cash : 420.3542677339 | Assets_value : 81.72856915 | Portfolio_change : 0.42%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 02:52:31.992827 | Cash : 420.3542677339 | Assets_value : 81.77632175 | Portfolio_change : 0.43%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 02:57:43.488047 | Cash : 420.3542677339 | Assets_value : 81.84123775 | Portfolio_change : 0.44%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 03:02:54.961138 | Cash : 420.3542677339 | Assets_value : 81.69811879999999 | Portfolio_change : 0.41%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 03:08:06.442233 | Cash : 420.3542677339 | Assets_value : 81.75612344999999 | Portfolio_change : 0.42%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 03:13:17.875543 | Cash : 420.3542677339 | Assets_value : 81.7711582 | Portfolio_change : 0.43%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 03:18:29.346221 | Cash : 420.3542677339 | Assets_value : 82.07552035 | Portfolio_change : 0.49%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 03:23:40.850058 | Cash : 420.3542677339 | Assets_value : 82.22973715 | Portfolio_change : 0.52%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 03:28:52.251866 | Cash : 420.3542677339 | Assets_value : 82.303017 | Portfolio_change : 0.53%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 03:34:03.744304 | Cash : 420.3542677339 | Assets_value : 82.0591256 | Portfolio_change : 0.48%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 03:39:15.258651 | Cash : 420.3542677339 | Assets_value : 82.32369210000002 | Portfolio_change : 0.54%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 03:44:26.753780 | Cash : 420.3542677339 | Assets_value : 82.4271689 | Portfolio_change : 0.56%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 03:49:38.250862 | Cash : 420.3542677339 | Assets_value : 82.137069 | Portfolio_change : 0.50%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 03:54:49.700842 | Cash : 420.3542677339 | Assets_value : 82.22386515000001 | Portfolio_change : 0.52%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 04:00:01.366819 | Cash : 420.3542677339 | Assets_value : 81.87446065 | Portfolio_change : 0.45%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 04:05:12.906189 | Cash : 420.3542677339 | Assets_value : 81.98356034999999 | Portfolio_change : 0.47%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 04:10:24.426052 | Cash : 420.3542677339 | Assets_value : 81.59884319999999 | Portfolio_change : 0.39%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 04:15:35.843122 | Cash : 420.3542677339 | Assets_value : 81.5265801 | Portfolio_change : 0.38%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 04:20:47.371126 | Cash : 420.3542677339 | Assets_value : 81.7871252 | Portfolio_change : 0.43%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 04:25:58.843510 | Cash : 420.3542677339 | Assets_value : 81.43348485 | Portfolio_change : 0.36%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 04:31:10.392952 | Cash : 420.3542677339 | Assets_value : 81.68617504999999 | Portfolio_change : 0.41%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 04:36:21.931244 | Cash : 420.3542677339 | Assets_value : 81.23596005 | Portfolio_change : 0.32%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 04:41:33.502445 | Cash : 420.3542677339 | Assets_value : 81.19659065 | Portfolio_change : 0.31%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 04:46:44.983530 | Cash : 420.3542677339 | Assets_value : 81.21057709999998 | Portfolio_change : 0.31%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 04:51:56.484527 | Cash : 420.3542677339 | Assets_value : 81.63999365000001 | Portfolio_change : 0.40%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 04:57:08.024118 | Cash : 420.3542677339 | Assets_value : 81.4018507 | Portfolio_change : 0.35%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 05:02:19.575673 | Cash : 420.3542677339 | Assets_value : 80.89822105 | Portfolio_change : 0.25%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 05:07:31.041973 | Cash : 420.3542677339 | Assets_value : 80.953572 | Portfolio_change : 0.26%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 05:12:42.486704 | Cash : 420.3542677339 | Assets_value : 80.67490085 | Portfolio_change : 0.21%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 05:17:54.039742 | Cash : 420.3542677339 | Assets_value : 80.7693207 | Portfolio_change : 0.22%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 05:23:05.530641 | Cash : 420.3542677339 | Assets_value : 80.74504975 | Portfolio_change : 0.22%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 05:28:16.994822 | Cash : 420.3542677339 | Assets_value : 80.8661479 | Portfolio_change : 0.24%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 05:33:28.430789 | Cash : 420.3542677339 | Assets_value : 80.2294503 | Portfolio_change : 0.12%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 05:38:39.995822 | Cash : 420.3542677339 | Assets_value : 80.37161495000001 | Portfolio_change : 0.15%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 05:43:51.484751 | Cash : 420.3542677339 | Assets_value : 80.30315680000001 | Portfolio_change : 0.13%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 05:49:03.038859 | Cash : 420.3542677339 | Assets_value : 80.4548819 | Portfolio_change : 0.16%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 05:54:14.573840 | Cash : 420.3542677339 | Assets_value : 80.3981917 | Portfolio_change : 0.15%
Start Date : 2025-01-19 00:11:12.910552 | End Date : 2025-01-19 05:59:26.115467 | Cash : 420.3542677339 | Assets_value : 80.2385255 | Portfolio_change : 0.12%
